entry_date,exit_date,symbol,direction,entry_price,exit_price,stop_loss,target,pnl,pnl_pct,exit_reason,score,hold_days
2026-01-14 00:00:00+05:30,2026-01-19 00:00:00+05:30,BAJAJ-AUTO,long,9579.5,9429.5,9178.785714285714,10180.57142857143,-150.0,-1.5658437287958662,time,0.4,2
2026-01-16 00:00:00+05:30,2026-01-19 00:00:00+05:30,BAJAJ-AUTO,long,9489.0,9429.5,9074.92857142857,10110.107142857143,-59.5,-0.6270418379175887,time,0.4,1
2026-01-19 00:00:00+05:30,2026-01-19 00:00:00+05:30,BAJAJ-AUTO,long,9429.5,9429.5,9012.0,10055.75,0.0,0.0,time,0.3,0
2026-01-12 00:00:00+05:30,2026-01-19 00:00:00+05:30,BAJFINANCE,long,951.9000244140625,969.4500122070312,915.6499982561384,1006.2750636509486,17.54998779296875,1.8436797292626987,time,0.2,5
2026-01-13 00:00:00+05:30,2026-01-19 00:00:00+05:30,BAJFINANCE,long,949.0,969.4500122070312,914.8285522460938,1000.2571716308594,20.45001220703125,2.154901180930585,time,0.30000000000000004,4
2026-01-14 00:00:00+05:30,2026-01-19 00:00:00+05:30,BAJFINANCE,long,945.9500122070312,969.4500122070312,910.2428501674107,999.5107552664621,23.5,2.48427503533419,time,0.2,3
2026-01-15 00:00:00+05:30,2026-01-19 00:00:00+05:30,BAJFINANCE,long,945.9500122070312,969.4500122070312,912.1999947684152,996.5750383649554,23.5,2.48427503533419,time,0.2,2
2025-12-31 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,295.8999938964844,307.1499938964844,287.02856009347096,309.2071446010045,11.25,3.8019602000855817,time,0.3,13
2026-01-01 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,300.75,307.1499938964844,291.3999982561384,314.7750026157924,6.399993896484375,2.128011270651496,time,0.4,12
2026-01-02 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,305.04998779296875,307.1499938964844,295.5785566057478,319.2571345738002,2.100006103515625,0.6884137641535841,time,0.4,11
2026-01-05 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,306.8500061035156,307.1499938964844,297.0142909458705,321.60357883998324,0.29998779296875,0.09776365879150394,time,0.19999999999999998,10
2026-01-06 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,305.04998779296875,307.1499938964844,295.2571280343192,319.7392774309431,2.100006103515625,0.6884137641535841,time,0.3,9
2026-01-07 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,308.25,307.1499938964844,298.3785705566406,323.05714416503906,-1.100006103515625,-0.35685518362226276,time,0.3,8
2026-01-08 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,299.54998779296875,307.1499938964844,288.8142743791853,315.65355791364397,7.600006103515625,2.537141182849355,time,0.4,7
2026-01-09 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,300.6499938964844,307.1499938964844,289.27142333984375,317.7178497314453,6.5,2.161982415418904,time,0.4,6
2026-01-12 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,302.20001220703125,307.1499938964844,290.2000165666853,320.2000056675502,4.949981689453125,1.6379819621125595,time,0.3,5
2026-01-13 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,301.8500061035156,307.1499938964844,289.6857212611607,320.096433367048,5.29998779296875,1.7558349133016702,time,0.4,4
2026-01-14 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,307.70001220703125,307.1499938964844,294.2428719656808,327.8857225690569,-0.550018310546875,-0.1787514750492774,time,0.4,3
2026-01-15 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,307.70001220703125,307.1499938964844,294.85001482282365,326.9750082833426,-0.550018310546875,-0.1787514750492774,time,0.3,2
2026-01-16 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,308.25,307.1499938964844,294.79285975864957,328.43571036202565,-1.100006103515625,-0.35685518362226276,time,0.4,1
2026-01-19 00:00:00+05:30,2026-01-19 00:00:00+05:30,BANKBARODA,long,307.1499938964844,307.1499938964844,294.1499938964844,326.6499938964844,0.0,0.0,time,0.3,0
2026-01-19 00:00:00+05:30,2026-01-19 00:00:00+05:30,BEL,long,412.79998779296875,412.79998779296875,395.9071306501116,438.1392735072545,0.0,0.0,time,0.3,0
2025-12-31 00:00:00+05:30,2026-01-09 00:00:00+05:30,BHARTIARTL,long,2105.60009765625,2044.071533203125,2044.071533203125,2197.8929443359375,-61.528564453125,-2.922139133713597,stop_loss,0.3,7
2026-01-01 00:00:00+05:30,2026-01-09 00:00:00+05:30,BHARTIARTL,long,2110.39990234375,2051.471365792411,2051.471365792411,2198.792707170759,-58.92853655133922,-2.7922924222037193,stop_loss,0.3,6
2026-01-06 00:00:00+05:30,2026-01-09 00:00:00+05:30,BHARTIARTL,long,2105.300048828125,2048.3000837053573,2048.3000837053573,2190.7999965122767,-56.99996512276766,-2.7074509001458296,stop_loss,0.4,3
2026-01-08 00:00:00+05:30,2026-01-16 00:00:00+05:30,BOSCHLTD,long,38660.0,36910.0,36910.0,41285.0,-1750.0,-4.5266425245732025,stop_loss,0.3,5
2026-01-09 00:00:00+05:30,2026-01-19 00:00:00+05:30,BOSCHLTD,long,37995.0,36510.0,36166.42857142857,40737.857142857145,-1485.0,-3.9084090011843666,time,0.4,5
2026-01-12 00:00:00+05:30,2026-01-19 00:00:00+05:30,BOSCHLTD,long,37660.0,36510.0,35702.142857142855,40596.78571428572,-1150.0,-3.0536378120021244,time,0.3,4
2026-01-13 00:00:00+05:30,2026-01-19 00:00:00+05:30,BOSCHLTD,long,37905.0,36510.0,35939.28571428572,40853.57142857143,-1395.0,-3.6802532647407995,time,0.3,3
2026-01-14 00:00:00+05:30,2026-01-19 00:00:00+05:30,BOSCHLTD,long,37455.0,36510.0,35365.71428571428,40588.92857142857,-945.0,-2.523027633159792,time,0.3,2
2025-12-31 00:00:00+05:30,2026-01-07 00:00:00+05:30,BPCL,long,384.0,368.6642761230469,368.6642761230469,407.0035858154297,-15.335723876953125,-3.993678092956543,stop_loss,0.4,5
2026-01-01 00:00:00+05:30,2026-01-08 00:00:00+05:30,BPCL,long,381.5,367.0714198521205,367.0714198521205,403.1428702218192,-14.428580147879472,-3.782065569562116,stop_loss,0.3,5
2026-01-02 00:00:00+05:30,2026-01-08 00:00:00+05:30,BPCL,long,381.45001220703125,367.1142883300781,367.1142883300781,402.95359802246094,-14.335723876953125,-3.7582182247178535,stop_loss,0.3,4
2026-01-05 00:00:00+05:30,2026-01-08 00:00:00+05:30,BPCL,long,377.8999938964844,363.0356924874442,363.0356924874442,400.19644601004467,-14.864301409040195,-3.9333955144523958,stop_loss,0.4,3
2026-01-06 00:00:00+05:30,2026-01-08 00:00:00+05:30,BPCL,long,370.79998779296875,354.9285452706473,354.9285452706473,394.6071515764509,-15.871442522321445,-4.280324445744873,stop_loss,0.4,2
2026-01-01 00:00:00+05:30,2026-01-19 00:00:00+05:30,BRITANNIA,long,6009.5,5943.5,5830.0,6278.75,-66.0,-1.0982610866128628,time,0.3,11
2026-01-05 00:00:00+05:30,2026-01-19 00:00:00+05:30,BRITANNIA,long,6026.5,5943.5,5852.785714285715,6287.071428571428,-83.0,-1.3772504770596532,time,0.4,9
2026-01-06 00:00:00+05:30,2026-01-12 00:00:00+05:30,BRITANNIA,long,6129.5,5944.214285714285,5944.214285714285,6407.428571428572,-185.28571428571468,-3.0228520154289042,stop_loss,0.3,4
2026-01-07 00:00:00+05:30,2026-01-09 00:00:00+05:30,BRITANNIA,long,6185.0,5988.785714285715,5988.785714285715,6479.321428571428,-196.21428571428532,-3.172421757708736,stop_loss,0.4,2
2025-12-31 00:00:00+05:30,2026-01-19 00:00:00+05:30,CANBK,long,154.91000366210938,156.86000061035156,149.442866734096,163.11070905412947,1.9499969482421875,1.2587934298262187,time,0.3,13
2026-01-01 00:00:00+05:30,2026-01-19 00:00:00+05:30,CANBK,long,154.24000549316406,156.86000061035156,148.68001011439733,162.57999856131417,2.6199951171875,1.6986482260619593,time,0.3,12
2026-01-02 00:00:00+05:30,2026-01-19 00:00:00+05:30,CANBK,long,154.8699951171875,156.86000061035156,149.3142852783203,163.20355987548828,1.9900054931640625,1.284952254087862,time,0.4,11
2026-01-05 00:00:00+05:30,2026-01-19 00:00:00+05:30,CANBK,long,154.22999572753906,156.86000061035156,148.43571254185267,162.92142050606864,2.6300048828125,1.7052486258630497,time,0.3,10
2026-01-06 00:00:00+05:30,2026-01-19 00:00:00+05:30,CANBK,long,153.8800048828125,156.86000061035156,148.13572256905692,162.49642835344588,2.9799957275390625,1.936571115791478,time,0.3,9
2026-01-07 00:00:00+05:30,2026-01-19 00:00:00+05:30,CANBK,long,152.9600067138672,156.86000061035156,147.03286743164062,161.85071563720703,3.899993896484375,2.5496820902864186,time,0.4,8
2026-01-14 00:00:00+05:30,2026-01-19 00:00:00+05:30,CANBK,long,153.88999938964844,156.86000061035156,146.5714329310826,164.8678490774972,2.970001220703125,1.9299507651456298,time,0.4,3
2026-01-15 00:00:00+05:30,2026-01-19 00:00:00+05:30,CANBK,long,153.88999938964844,156.86000061035156,146.84143284388952,164.46284920828683,2.970001220703125,1.9299507651456298,time,0.3,2
2026-01-16 00:00:00+05:30,2026-01-19 00:00:00+05:30,CANBK,long,157.1300048828125,156.86000061035156,149.86143929617745,168.03285326276506,-0.2700042724609375,-0.17183495454118175,time,0.4,1
2026-01-19 00:00:00+05:30,2026-01-19 00:00:00+05:30,CANBK,long,156.86000061035156,156.86000061035156,149.9242924281529,167.26356288364954,0.0,0.0,time,0.3,0
2026-01-08 00:00:00+05:30,2026-01-13 00:00:00+05:30,CGPOWER,long,614.25,583.7357090541294,583.7357090541294,660.0214364188058,-30.514290945870584,-4.967731533719265,stop_loss,0.30000000000000004,3
2026-01-09 00:00:00+05:30,2026-01-19 00:00:00+05:30,CGPOWER,long,594.75,590.0,560.9357038225446,645.471444266183,-4.75,-0.7986548970155528,time,0.30000000000000004,6
2026-01-12 00:00:00+05:30,2026-01-19 00:00:00+05:30,CGPOWER,long,585.7999877929688,590.0,550.8428344726562,638.2357177734375,4.20001220703125,0.716970347311718,time,0.2,5
2026-01-13 00:00:00+05:30,2026-01-19 00:00:00+05:30,CGPOWER,long,581.5999755859375,590.0,545.4999651227679,635.749991280692,8.4000244140625,1.4442958677224547,time,0.2,4
2026-01-14 00:00:00+05:30,2026-01-19 00:00:00+05:30,CGPOWER,long,576.9000244140625,590.0,539.3285871233259,633.2571803501673,13.0999755859375,2.27075316892952,time,0.2,3
2026-01-15 00:00:00+05:30,2026-01-19 00:00:00+05:30,CGPOWER,long,576.9000244140625,590.0,541.2857317243304,630.3214634486608,13.0999755859375,2.27075316892952,time,0.2,2
2026-01-16 00:00:00+05:30,2026-01-19 00:00:00+05:30,CGPOWER,long,561.7000122070312,590.0,525.0500052315848,616.6750226702009,28.29998779296875,5.038274377415884,time,0.30000000000000004,1
2026-01-06 00:00:00+05:30,2026-01-12 00:00:00+05:30,CHOLAFIN,long,1805.4000244140625,1712.4142892020088,1712.4142892020088,1944.878627232143,-92.98573521205367,-5.150422840070135,stop_loss,0.4,4
2026-01-07 00:00:00+05:30,2026-01-14 00:00:00+05:30,CHOLAFIN,long,1786.5,1693.1714041573662,1693.1714041573662,1926.4928937639509,-93.32859584263383,-5.224102761972227,stop_loss,0.3,5
2026-01-08 00:00:00+05:30,2026-01-19 00:00:00+05:30,CHOLAFIN,long,1754.0,1700.4000244140625,1664.3285609654017,1888.5071585518972,-53.5999755859375,-3.055870899996437,time,0.4,7
2026-01-09 00:00:00+05:30,2026-01-19 00:00:00+05:30,CHOLAFIN,long,1717.0999755859375,1700.4000244140625,1633.142822265625,1843.0357055664062,-16.699951171875,-0.9725672010551608,time,0.4,6
2026-01-16 00:00:00+05:30,2026-01-19 00:00:00+05:30,CIPLA,long,1397.5,1392.300048828125,1342.4285191127233,1480.107221330915,-5.199951171875,-0.37208952929338107,time,0.30000000000000004,1
2026-01-19 00:00:00+05:30,2026-01-19 00:00:00+05:30,CIPLA,long,1392.300048828125,1392.300048828125,1336.7000034877233,1475.7001168387276,0.0,0.0,time,0.2,0
2025-12-31 00:00:00+05:30,2026-01-02 00:00:00+05:30,COALINDIA,long,399.0,416.61429486955916,387.2571367536272,416.61429486955916,17.61429486955916,4.414610242997283,target,0.4,2
2026-01-01 00:00:00+05:30,2026-01-02 00:00:00+05:30,COALINDIA,long,400.45001220703125,418.289304460798,388.5571507045201,418.289304460798,17.839292253766757,4.4548112648187175,target,0.3,1
2026-01-02 00:00:00+05:30,2026-01-19 00:00:00+05:30,COALINDIA,long,427.8999938964844,430.1499938964844,412.55713326590404,450.9142848423549,2.25,0.5258237981055709,time,0.19999999999999998,11
2026-01-05 00:00:00+05:30,2026-01-19 00:00:00+05:30,COALINDIA,long,427.45001220703125,430.1499938964844,411.0928649902344,451.98573303222656,2.699981689453125,0.6316485231834349,time,0.09999999999999998,10
2026-01-06 00:00:00+05:30,2026-01-19 00:00:00+05:30,COALINDIA,long,427.04998779296875,430.1499938964844,410.4214172363281,451.9928436279297,3.100006103515625,0.7259117649286737,time,0.09999999999999998,9
2026-01-07 00:00:00+05:30,2026-01-19 00:00:00+05:30,COALINDIA,long,431.6499938964844,430.1499938964844,414.28570556640625,457.69642639160156,-1.5,-0.3475037695378077,time,0.19999999999999998,8
2026-01-08 00:00:00+05:30,2026-01-19 00:00:00+05:30,COALINDIA,long,425.25,430.1499938964844,406.92857142857144,452.7321428571429,4.899993896484375,1.1522619392085538,time,0.09999999999999998,7
2026-01-09 00:00:00+05:30,2026-01-19 00:00:00+05:30,COALINDIA,long,418.3500061035156,430.1499938964844,398.85001046316967,447.5999995640346,11.79998779296875,2.8206017977322526,time,0.4,6
2026-01-12 00:00:00+05:30,2026-01-19 00:00:00+05:30,COALINDIA,long,432.29998779296875,430.1499938964844,412.3999938964844,462.1499786376953,-2.149993896484375,-0.49733841249008337,time,0.19999999999999998,5
2026-01-13 00:00:00+05:30,2026-01-19 00:00:00+05:30,COALINDIA,long,428.8999938964844,430.1499938964844,409.2571454729353,458.364266531808,1.25,0.2914432310068275,time,0.3,4
2026-01-14 00:00:00+05:30,2026-01-19 00:00:00+05:30,COALINDIA,long,432.20001220703125,430.1499938964844,410.47144862583707,464.7928575788226,-2.050018310546875,-0.47432166882144394,time,0.4,3
2026-01-15 00:00:00+05:30,2026-01-19 00:00:00+05:30,COALINDIA,long,432.20001220703125,430.1499938964844,411.58573259626115,463.12143162318637,-2.050018310546875,-0.47432166882144394,time,0.3,2
2026-01-16 00:00:00+05:30,2026-01-19 00:00:00+05:30,COALINDIA,long,431.0,430.1499938964844,410.5142909458705,461.7285635811942,-0.850006103515625,-0.19721719339109628,time,0.4,1
2026-01-19 00:00:00+05:30,2026-01-19 00:00:00+05:30,COALINDIA,long,430.1499938964844,430.1499938964844,409.75714111328125,460.73927307128906,0.0,0.0,time,0.4,0
2026-01-13 00:00:00+05:30,2026-01-19 00:00:00+05:30,DLF,long,652.4000244140625,641.8499755859375,622.1428833007812,697.7857360839844,-10.550048828125,-1.6171134937648528,time,0.30000000000000004,3
2026-01-14 00:00:00+05:30,2026-01-19 00:00:00+05:30,DLF,long,651.0499877929688,641.8499755859375,619.05712890625,699.0392761230469,-9.20001220703125,-1.4131038137668803,time,0.2,2
2026-01-16 00:00:00+05:30,2026-01-19 00:00:00+05:30,DLF,long,649.8499755859375,641.8499755859375,616.0499703543527,700.5499834333148,-8.0,-1.231053366246078,time,0.2,1
2026-01-19 00:00:00+05:30,2026-01-19 00:00:00+05:30,DLF,long,641.8499755859375,641.8499755859375,607.4785505022321,693.4071132114955,0.0,0.0,time,0.2,0
2026-01-08 00:00:00+05:30,2026-01-19 00:00:00+05:30,DRREDDY,long,1206.9000244140625,1170.5428466796875,1170.5428466796875,1261.435791015625,-36.357177734375,-3.012443201500972,stop_loss,0.30000000000000004,7
2026-01-13 00:00:00+05:30,2026-01-19 00:00:00+05:30,DRREDDY,long,1191.300048828125,1167.199951171875,1153.6714390345983,1247.742963518415,-24.10009765625,-2.0230081984767083,time,0.30000000000000004,4
2026-01-14 00:00:00+05:30,2026-01-19 00:00:00+05:30,DRREDDY,long,1186.5,1167.199951171875,1146.17138671875,1246.992919921875,-19.300048828125,-1.6266370693742098,time,0.30000000000000004,3
2026-01-15 00:00:00+05:30,2026-01-19 00:00:00+05:30,DRREDDY,long,1186.5,1167.199951171875,1148.1571044921875,1244.0143432617188,-19.300048828125,-1.6266370693742098,time,0.2,2
2026-01-16 00:00:00+05:30,2026-01-19 00:00:00+05:30,DRREDDY,long,1175.5,1167.199951171875,1135.785679408482,1235.0714808872767,-8.300048828125,-0.7060866718949383,time,0.30000000000000004,1
2026-01-19 00:00:00+05:30,2026-01-19 00:00:00+05:30,DRREDDY,long,1167.199951171875,1167.199951171875,1128.014195033482,1225.9785853794642,0.0,0.0,time,0.2,0
2025-12-31 00:00:00+05:30,2026-01-19 00:00:00+05:30,EICHERMOT,long,7312.5,7323.5,7087.714285714285,7649.678571428572,11.0,0.15042735042735042,time,0.3,12
2026-01-01 00:00:00+05:30,2026-01-19 00:00:00+05:30,EICHERMOT,long,7348.0,7323.5,7122.5,7686.25,-24.5,-0.33342406096897115,time,0.3,11
2026-01-02 00:00:00+05:30,2026-01-19 00:00:00+05:30,EICHERMOT,long,7334.5,7323.5,7116.142857142857,7662.035714285715,-11.0,-0.14997614015952007,time,0.4,10
2026-01-05 00:00:00+05:30,2026-01-19 00:00:00+05:30,EICHERMOT,long,7482.5,7323.5,7249.785714285715,7831.571428571428,-159.0,-2.1249582358837285,time,0.4,9
2026-01-06 00:00:00+05:30,2026-01-19 00:00:00+05:30,EICHERMOT,long,7522.5,7323.5,7293.857142857143,7865.464285714285,-199.0,-2.6453971419076105,time,0.3,8
2026-01-07 00:00:00+05:30,2026-01-16 00:00:00+05:30,EICHERMOT,long,7582.5,7357.214285714285,7357.214285714285,7920.428571428572,-225.28571428571468,-2.971127125429801,stop_loss,0.09999999999999998,6
2026-01-08 00:00:00+05:30,2026-01-16 00:00:00+05:30,EICHERMOT,long,7551.0,7340.714285714285,7340.714285714285,7866.428571428572,-210.28571428571468,-2.7848723915470095,stop_loss,0.4,5
2026-01-09 00:00:00+05:30,2026-01-19 00:00:00+05:30,EICHERMOT,long,7507.0,7323.5,7292.357142857143,7828.964285714285,-183.5,-2.444385240442254,time,0.4,5
2026-01-12 00:00:00+05:30,2026-01-19 00:00:00+05:30,EICHERMOT,long,7436.0,7323.5,7203.214285714285,7785.178571428572,-112.5,-1.5129101667563207,time,0.3,4
2026-01-13 00:00:00+05:30,2026-01-19 00:00:00+05:30,EICHERMOT,long,7404.0,7323.5,7163.0,7765.5,-80.5,-1.0872501350621284,time,0.3,3
2026-01-01 00:00:00+05:30,2026-01-19 00:00:00+05:30,ESCORTS,long,3820.60009765625,3646.885916573661,3646.885916573661,4081.171369280134,-173.71418108258922,-4.5467773816253185,stop_loss,0.4,11
2026-01-02 00:00:00+05:30,2026-01-19 00:00:00+05:30,ESCORTS,long,3847.10009765625,3675.171630859375,3675.171630859375,4104.9927978515625,-171.928466796875,-4.4690406392497595,stop_loss,0.3,10
2026-01-05 00:00:00+05:30,2026-01-12 00:00:00+05:30,ESCORTS,long,3962.10009765625,3783.385916573661,3783.385916573661,4230.171369280134,-178.71418108258922,-4.510592278784331,stop_loss,0.19999999999999998,5
2026-01-06 00:00:00+05:30,2026-01-12 00:00:00+05:30,ESCORTS,long,3948.60009765625,3768.5287737165177,3768.5287737165177,4218.707083565848,-180.07132393973234,-4.560383920534681,stop_loss,0.3,4
2026-01-07 00:00:00+05:30,2026-01-14 00:00:00+05:30,ESCORTS,long,3890.10009765625,3710.6573311941966,3710.6573311941966,4159.264247349331,-179.44276646205344,-4.612805890783275,stop_loss,0.4,5
2026-01-08 00:00:00+05:30,2026-01-14 00:00:00+05:30,ESCORTS,long,3882.10009765625,3701.071602957589,3701.071602957589,4153.642839704241,-181.02849469866078,-4.663158861049296,stop_loss,0.4,4
2026-01-09 00:00:00+05:30,2026-01-19 00:00:00+05:30,ESCORTS,long,3818.39990234375,3639.3999372209823,3639.3999372209823,4086.8998500279017,-178.99996512276766,-4.687826568738825,stop_loss,0.3,5
2025-12-31 00:00:00+05:30,2026-01-06 00:00:00+05:30,FEDERALBNK,long,267.1000061035156,258.8214329310826,258.8214329310826,279.5178658621652,-8.278573172433028,-3.0994282977382768,stop_loss,0.3,4
2026-01-01 00:00:00+05:30,2026-01-06 00:00:00+05:30,FEDERALBNK,long,266.25,258.0499965122768,258.0499965122768,278.5500052315848,-8.200003487723222,-3.079813516515764,stop_loss,0.3,3
2026-01-02 00:00:00+05:30,2026-01-06 00:00:00+05:30,FEDERALBNK,long,266.95001220703125,259.1071515764509,259.1071515764509,278.7143031529018,-7.842860630580333,-2.937951029010576,stop_loss,0.4,2
2026-01-16 00:00:00+05:30,2026-01-19 00:00:00+05:30,FEDERALBNK,long,270.25,279.70001220703125,255.6500026157924,292.14999607631137,9.45001220703125,3.4967667741096204,time,0.4,1
2026-01-19 00:00:00+05:30,2026-01-19 00:00:00+05:30,FEDERALBNK,long,279.70001220703125,279.70001220703125,264.7285853794643,302.1571524483817,0.0,0.0,time,0.3,0
2025-12-31 00:00:00+05:30,2026-01-19 00:00:00+05:30,GRASIM,long,2829.0,2780.0,2753.028634207589,2942.957048688616,-49.0,-1.7320607988688583,time,0.3,12
2026-01-01 00:00:00+05:30,2026-01-09 00:00:00+05:30,GRASIM,long,2851.699951171875,2778.0142996651784,2778.0142996651784,2962.22842843192,-73.68565150669656,-2.5839202149025615,stop_loss,0.4,6
